Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	trial_variant	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	alpha_entrain_refreshes	rod_tilt_val
200207ss	229	False	real	IR	206	6	-15	    4.00	1	   -2.00	1	2	1870527.00	-15	0	NULL
200207ss	230	False	real	GL	207	6	15	    2.00	0	    2.00	0	2	 1020.09	-3	7	NULL
200207ss	233	False	real	ER	208	6	-15	   -2.00	0	    1.00	1	3	  620.60	-3	7	NULL
200207ss	234	False	real	JR	209	6	15	    4.00	0	    4.00	0	1	1896528.00	-15	0	NULL
200207ss	237	False	real	CL	210	6	-15	   -4.00	0	    2.00	1	2	1911797.00	15	7	NULL
200207ss	240	False	real	FR	211	6	-15	   -2.00	0	    1.00	1	3	 1549.69	-3	5	NULL
200207ss	241	False	real	MR	212	6	-15	   -2.00	0	    1.00	1	3	1932730.00	-3	0	NULL
200207ss	242	False	real	ML	213	6	-15	   -4.00	0	    2.00	1	2	1938651.00	-3	0	NULL
200207ss	243	False	real	IL	214	6	-15	    2.00	1	   -1.00	1	3	1943925.00	-15	0	NULL
200207ss	244	False	real	DL	215	6	15	    2.00	0	    2.00	0	2	1949334.00	15	7	NULL
200207ss	245	False	real	GR	216	6	15	    4.00	1	   -2.00	0	2	  742.56	-3	7	NULL
200207ss	246	False	real	RL	217	7	15	    1.00	1	   -1.00	0	3	 1318.87	-15	5	NULL
200207ss	249	False	real	BL	218	7	15	   -2.00	0	    2.00	0	2	 1350.34	-15	7	NULL
200207ss	250	False	real	EL	219	7	-15	    1.00	1	   -1.00	0	3	  746.53	-3	7	NULL
200207ss	251	False	real	RR	220	7	15	   -1.00	0	    1.00	0	3	 1346.15	-15	5	NULL
200207ss	252	False	real	HR	221	7	15	    2.00	0	    1.00	1	3	 2240.12	-3	5	NULL
200207ss	253	False	real	JL	222	7	15	    1.00	0	    1.00	1	4	2014671.00	-15	0	NULL
200207ss	254	False	real	PL	223	7	15	    4.00	1	   -4.00	0	1	2019930.00	15	5	NULL
200207ss	255	False	real	QL	224	7	-15	   -2.00	0	    2.00	0	2	  728.52	-15	5	NULL
200207ss	259	False	real	GL	225	7	15	    4.00	1	   -1.00	1	3	 2026.90	-3	7	NULL
200207ss	260	False	real	DR	226	7	15	    2.00	0	    1.00	1	3	2083570.00	15	7	NULL
200207ss	261	False	real	FR	227	7	-15	   -1.00	0	    1.00	0	3	 1758.46	-3	5	NULL
200207ss	262	False	real	OR	228	7	-15	   -1.00	1	   -1.00	1	4	2096802.00	15	5	NULL
200207ss	263	False	real	HL	229	7	15	    1.00	0	    1.00	1	4	  715.39	-3	5	NULL
200207ss	264	False	real	CL	230	7	-15	   -2.00	0	    2.00	0	2	2107739.00	15	7	NULL
200207ss	265	False	real	AL	231	7	-15	    1.00	1	   -1.00	0	3	 1373.29	-15	7	NULL
200207ss	266	False	real	LL	232	7	15	    1.00	0	    1.00	1	4	2119475.00	15	0	NULL
200207ss	268	False	real	OL	233	7	-15	   -2.00	0	    2.00	0	2	2129428.00	15	5	NULL
200207ss	269	False	real	MR	234	7	-15	   -1.00	1	   -1.00	1	4	2134372.00	-3	0	NULL
200207ss	270	False	real	ML	235	7	-15	   -2.00	0	    2.00	0	2	2140354.00	-3	0	NULL
200207ss	271	False	real	BR	236	7	15	    2.00	1	   -2.00	0	2	 1085.66	-15	7	NULL
200207ss	272	False	real	IL	237	7	-15	    1.00	1	   -1.00	0	3	2151816.00	-15	0	NULL
200207ss	273	False	real	NR	238	7	15	   -1.00	0	    1.00	0	3	2156905.00	-3	0	NULL
200207ss	274	False	real	CR	239	7	-15	   -1.00	0	    1.00	0	3	2162917.00	15	7	NULL
200207ss	275	False	real	NL	240	7	15	    1.00	0	    1.00	1	4	2168309.00	-3	0	NULL
200207ss	276	False	real	KL	241	7	-15	   -2.00	0	    2.00	0	2	2174956.00	15	0	NULL
200207ss	277	False	real	GR	242	7	15	    2.00	0	    1.00	1	3	  734.06	-3	7	NULL
200207ss	278	False	real	IR	243	7	-15	    2.00	1	   -2.00	0	2	2184406.00	-15	0	NULL
200207ss	279	False	real	PR	244	7	15	    2.00	0	    1.00	1	3	2190183.00	15	5	NULL
200207ss	280	False	real	QR	245	7	-15	    0.00	1	   -4.00	0	1	 3614.63	-15	5	NULL
200207ss	281	False	real	ER	246	7	-15	   -1.00	0	    1.00	0	3	 2926.47	-3	7	NULL
200207ss	282	False	real	FL	247	7	-15	   -2.00	0	    2.00	0	2	 1864.63	-3	5	NULL
200207ss	283	False	real	LR	248	7	15	    2.00	0	    1.00	1	3	2218934.00	15	0	NULL
200207ss	284	False	real	KR	249	7	-15	   -1.00	1	   -1.00	1	4	2227147.00	15	0	NULL
200207ss	285	False	real	JR	250	7	15	    8.00	1	   -2.00	1	2	2233456.00	-15	0	NULL
200207ss	286	False	real	AR	251	7	-15	   -1.00	0	    1.00	0	3	  912.22	-15	7	NULL
200207ss	287	False	real	DL	252	7	15	    4.00	1	   -1.00	1	3	2243247.00	15	7	NULL
200207ss	288	False	real	OR	253	8	-15	   -2.00	0	    1.00	1	5	2248732.00	15	5	NULL
200207ss	289	False	real	ER	254	8	-15	    0.00	1	   -1.00	1	4	 1640.92	-3	7	NULL
200207ss	290	False	real	RR	255	8	15	    0.00	1	   -1.00	1	4	 1854.02	-15	5	NULL
200207ss	291	False	real	CR	256	8	-15	    0.00	1	   -1.00	1	4	2270267.00	15	7	NULL
